position,gap_to_leader,tire_age,tire_compound,pit_stops,laps_remaining,safety_car,vsc,radio_sentiment,radio_pit_keyword,position_change_3lap,gap_delta_3lap,won,year,driver_number,lap_number
11,40.73499999999967,7,1,1,37.0,0,0,0.0,0,3,-11.835000000000946,0,2021,18,29.0
11,42.56700000000001,8,1,1,36.0,0,0,0.0,0,3,-11.402000000000044,0,2021,18,30.0
11,44.047999999999774,9,1,1,35.0,0,0,0.0,0,2,-8.265999999999622,0,2021,18,31.0
11,45.81999999999971,10,1,1,34.0,0,0,0.0,0,0,5.085000000000036,0,2021,18,32.0
11,47.67799999999989,11,1,1,33.0,0,0,0.0,0,0,5.110999999999876,0,2021,18,33.0
11,50.37899999999991,12,1,1,32.0,0,0,0.0,0,0,6.331000000000131,0,2021,18,34.0
11,53.08500000000004,13,1,1,31.0,0,0,0.0,0,0,7.265000000000327,0,2021,18,35.0
11,56.20400000000063,14,1,1,30.0,0,0,0.0,0,0,8.52600000000075,0,2021,18,36.0
10,59.36599999999999,15,1,1,29.0,0,0,0.0,0,1,8.98700000000008,0,2021,18,37.0
10,61.28099999999995,16,1,1,28.0,0,0,0.0,0,1,8.195999999999913,0,2021,18,38.0
11,66.21000000000004,17,1,1,27.0,0,0,0.0,0,0,10.005999999999403,0,2021,18,39.0
14,86.20600000000013,4,0,2,26.0,0,0,0.0,0,-4,26.840000000000146,0,2021,18,40.0
14,87.55699999999979,5,0,2,25.0,0,0,0.0,0,-4,26.27599999999984,0,2021,18,41.0
14,88.95400000000063,6,0,2,24.0,0,0,0.0,0,-3,22.7440000000006,0,2021,18,42.0
14,90.5609999999997,7,0,2,23.0,0,0,0.0,0,0,4.354999999999563,0,2021,18,43.0
14,91.6190000000006,8,0,2,22.0,0,0,0.0,0,0,4.062000000000808,0,2021,18,44.0
14,94.40900000000056,9,0,2,21.0,0,0,0.0,0,0,5.454999999999927,0,2021,18,45.0
14,95.52500000000056,10,0,2,20.0,0,0,0.0,0,0,4.964000000000851,0,2021,18,46.0
13,95.54300000000056,11,0,2,19.0,0,0,0.0,0,1,3.923999999999978,0,2021,18,47.0
12,95.41899999999988,12,0,2,18.0,0,0,0.0,0,2,1.0099999999993088,0,2021,18,48.0
12,97.23599999999988,13,0,2,17.0,0,0,0.0,0,2,1.7109999999993306,0,2021,18,49.0
12,97.8059999999996,14,0,2,16.0,0,0,0.0,0,1,2.2629999999990105,0,2021,18,50.0
12,98.35699999999996,15,0,2,15.0,0,0,0.0,0,0,2.938000000000102,0,2021,18,51.0
12,100.10800000000016,16,0,2,14.0,0,0,0.0,0,0,2.8720000000002983,0,2021,18,52.0
12,100.9479999999994,17,0,2,13.0,0,0,0.0,0,0,3.1419999999998254,0,2021,18,53.0
12,101.6840000000002,18,0,2,12.0,0,0,0.0,0,0,3.3270000000002256,0,2021,18,54.0
12,102.70799999999964,19,0,2,11.0,0,0,0.0,0,0,2.5999999999994543,0,2021,18,55.0
12,104.32700000000024,20,0,2,10.0,0,0,0.0,0,0,3.379000000000815,0,2021,18,56.0
12,106.91899999999988,21,0,2,9.0,0,0,0.0,0,0,5.234999999999673,0,2021,18,57.0
12,109.67399999999998,22,0,2,8.0,0,0,0.0,0,0,6.966000000000349,0,2021,18,58.0
11,112.1940000000004,23,0,2,7.0,0,0,0.0,0,1,7.867000000000189,0,2021,18,59.0
11,117.20300000000044,24,0,2,6.0,0,0,0.0,0,1,10.28400000000056,0,2021,18,60.0
10,118.76599999999962,25,0,2,5.0,0,0,0.0,0,2,9.091999999999643,0,2021,18,61.0
11,121.74499999999988,26,0,2,4.0,0,0,0.0,0,0,9.550999999999476,0,2021,18,62.0
11,122.90399999999954,27,0,2,3.0,0,0,0.0,0,0,5.700999999999112,0,2021,18,63.0
11,124.3730000000005,28,0,2,2.0,0,0,0.0,0,-1,5.60700000000088,0,2021,18,64.0
11,126.03099999999996,29,0,2,1.0,0,0,0.0,0,0,4.286000000000058,0,2021,18,65.0
17,16.506000000000313,2,0,0,64.0,0,0,0.0,0,0,0.0,0,2021,22,2.0
17,20.01600000000008,3,0,0,63.0,0,0,0.0,0,0,0.0,0,2021,22,3.0
17,22.99599999999964,4,0,0,62.0,0,0,0.0,0,0,0.0,0,2021,22,4.0
16,24.61500000000024,5,0,0,61.0,0,0,0.0,0,1,8.108999999999924,0,2021,22,5.0
16,26.536000000000055,6,0,0,60.0,0,0,0.0,0,1,6.519999999999982,0,2021,22,6.0
16,93.44600000000035,7,0,0,59.0,1,0,0.0,0,1,70.45000000000073,0,2021,22,7.0
5,6.760999999999967,5,0,0,64.0,0,0,0.0,0,0,0.0,0,2021,3,2.0
5,8.191000000000258,6,0,0,63.0,0,0,0.0,0,0,0.0,0,2021,3,3.0
5,9.417999999999664,7,0,0,62.0,0,0,0.0,0,0,0.0,0,2021,3,4.0
5,10.623000000000047,8,0,0,61.0,0,0,0.0,0,0,3.86200000000008,0,2021,3,5.0
5,11.864000000000033,9,0,0,60.0,0,0,0.0,0,0,3.6729999999997744,0,2021,3,6.0
5,12.986000000000333,10,0,0,59.0,0,0,0.0,0,0,3.5680000000006658,0,2021,3,7.0
5,20.02500000000009,11,0,0,58.0,1,0,0.0,0,0,9.402000000000044,0,2021,3,8.0
5,5.759999999999764,12,0,0,57.0,0,0,0.0,0,0,-6.104000000000269,0,2021,3,9.0
5,2.08600000000024,13,0,0,56.0,0,0,0.0,0,0,-10.900000000000093,0,2021,3,10.0
5,4.456000000000131,14,0,0,55.0,0,0,0.0,0,0,-15.56899999999996,0,2021,3,11.0
5,5.757000000000062,15,0,0,54.0,0,0,0.0,0,0,-0.0029999999997016,0,2021,3,12.0
5,7.366999999999734,16,0,0,53.0,0,0,0.0,0,0,5.280999999999494,0,2021,3,13.0
5,8.878000000000156,17,0,0,52.0,0,0,0.0,0,0,4.4220000000000255,0,2021,3,14.0
5,10.649000000000342,18,0,0,51.0,0,0,0.0,0,0,4.89200000000028,0,2021,3,15.0
5,11.838999999999942,19,0,0,50.0,0,0,0.0,0,0,4.472000000000207,0,2021,3,16.0
5,13.067000000000007,20,0,0,49.0,0,0,0.0,0,0,4.188999999999851,0,2021,3,17.0
5,14.365999999999984,21,0,0,48.0,0,0,0.0,0,0,3.716999999999644,0,2021,3,18.0
5,15.528000000000247,22,0,0,47.0,0,0,0.0,0,0,3.6890000000003056,0,2021,3,19.0
5,16.60199999999986,23,0,0,46.0,0,0,0.0,0,0,3.5349999999998545,0,2021,3,20.0
5,17.784999999999854,24,0,0,45.0,0,0,0.0,0,0,3.418999999999869,0,2021,3,21.0
5,19.041000000000167,25,0,0,44.0,0,0,0.0,0,0,3.51299999999992,0,2021,3,22.0
5,19.826000000000025,26,0,0,43.0,0,0,0.0,0,0,3.22400000000016,0,2021,3,23.0
4,18.96599999999944,27,0,0,42.0,0,0,0.0,0,1,1.1809999999995853,0,2021,3,24.0
5,23.55199999999968,28,0,0,41.0,0,0,0.0,0,0,4.5109999999995125,0,2021,3,25.0
8,42.26500000000033,1,1,1,40.0,0,0,0.0,0,-3,22.439000000000306,0,2021,3,26.0
7,42.23100000000068,2,1,1,39.0,0,0,0.0,0,-3,23.26500000000124,0,2021,3,27.0
6,38.51699999999983,3,1,1,38.0,0,0,0.0,0,-1,14.965000000000146,0,2021,3,28.0
5,27.152000000000044,4,1,1,37.0,0,0,0.0,0,3,-15.113000000000284,0,2021,3,29.0
5,28.076000000000025,5,1,1,36.0,0,0,0.0,0,2,-14.155000000000657,0,2021,3,30.0
5,28.40899999999965,6,1,1,35.0,0,0,0.0,0,1,-10.108000000000176,0,2021,3,31.0
5,29.092999999999847,7,1,1,34.0,0,0,0.0,0,0,1.9409999999998035,0,2021,3,32.0
5,30.010999999999516,8,1,1,33.0,0,0,0.0,0,0,1.934999999999491,0,2021,3,33.0
5,31.52300000000014,9,1,1,32.0,0,0,0.0,0,0,3.1140000000004875,0,2021,3,34.0
5,32.92100000000028,10,1,1,31.0,0,0,0.0,0,0,3.828000000000429,0,2021,3,35.0
5,34.57600000000002,11,1,1,30.0,0,0,0.0,0,0,4.565000000000509,0,2021,3,36.0
5,35.65700000000015,12,1,1,29.0,0,0,0.0,0,0,4.134000000000015,0,2021,3,37.0
5,36.95600000000013,13,1,1,28.0,0,0,0.0,0,0,4.034999999999855,0,2021,3,38.0
5,37.87800000000061,14,1,1,27.0,0,0,0.0,0,0,3.3020000000005894,0,2021,3,39.0
5,39.24000000000069,15,1,1,26.0,0,0,0.0,0,0,3.5830000000005384,0,2021,3,40.0
5,41.24200000000019,16,1,1,25.0,0,0,0.0,0,0,4.286000000000058,0,2021,3,41.0
5,42.48800000000029,17,1,1,24.0,0,0,0.0,0,0,4.609999999999673,0,2021,3,42.0
5,44.28899999999976,18,1,1,23.0,0,0,0.0,0,0,5.048999999999069,0,2021,3,43.0
5,45.3690000000006,19,1,1,22.0,0,0,0.0,0,0,4.127000000000408,0,2021,3,44.0
5,46.6850000000004,20,1,1,21.0,0,0,0.0,0,0,4.197000000000116,0,2021,3,45.0
6,52.7480000000005,21,1,1,20.0,0,0,0.0,0,-1,8.459000000000742,0,2021,3,46.0
8,71.17700000000059,2,0,2,19.0,0,0,0.0,0,-3,25.807999999999996,0,2021,3,47.0
8,70.71799999999985,3,0,2,18.0,0,0,0.0,0,-3,24.032999999999447,0,2021,3,48.0
7,71.22199999999975,4,0,2,17.0,0,0,0.0,0,-1,18.47399999999925,0,2021,3,49.0
7,71.3189999999995,5,0,2,16.0,0,0,0.0,0,1,0.1419999999989158,0,2021,3,50.0
7,73.21900000000005,6,0,2,15.0,0,0,0.0,0,1,2.501000000000204,0,2021,3,51.0
6,73.46500000000015,7,0,2,14.0,0,0,0.0,0,1,2.243000000000393,0,2021,3,52.0
6,74.04299999999967,8,0,2,13.0,0,0,0.0,0,1,2.72400000000016,0,2021,3,53.0
6,73.78099999999995,9,0,2,12.0,0,0,0.0,0,1,0.5619999999998981,0,2021,3,54.0
6,73.10999999999967,10,0,2,11.0,0,0,0.0,0,0,-0.3550000000004729,0,2021,3,55.0
6,72.22299999999996,11,0,2,10.0,0,0,0.0,0,0,-1.819999999999709,0,2021,3,56.0
6,71.52899999999954,12,0,2,9.0,0,0,0.0,0,0,-2.2520000000004075,0,2021,3,57.0
6,71.3739999999998,13,0,2,8.0,0,0,0.0,0,0,-1.7359999999998763,0,2021,3,58.0
6,71.35900000000038,14,0,2,7.0,0,0,0.0,0,0,-0.863999999999578,0,2021,3,59.0
6,70.44700000000012,15,0,2,6.0,0,0,0.0,0,0,-1.0819999999994252,0,2021,3,60.0
6,71.43099999999959,16,0,2,5.0,0,0,0.0,0,0,0.056999999999789,0,2021,3,61.0
6,71.91799999999967,17,0,2,4.0,0,0,0.0,0,0,0.558999999999287,0,2021,3,62.0
6,72.27999999999975,18,0,2,3.0,0,0,0.0,0,0,1.832999999999629,0,2021,3,63.0
6,73.0609999999997,19,0,2,2.0,0,0,0.0,0,0,1.6300000000001091,0,2021,3,64.0
6,73.3740000000007,20,0,2,1.0,0,0,0.0,0,0,1.4560000000010405,0,2021,3,65.0
6,73.76800000000003,21,0,2,0.0,0,0,0.0,0,0,1.4880000000002838,0,2021,3,66.0
7,8.6550000000002,5,0,0,64.0,0,0,0.0,0,0,0.0,0,2021,31,2.0
7,10.641000000000076,6,0,0,63.0,0,0,0.0,0,0,0.0,0,2021,31,3.0
7,12.289999999999964,7,0,0,62.0,0,0,0.0,0,0,0.0,0,2021,31,4.0
7,13.533000000000357,8,0,0,61.0,0,0,0.0,0,0,4.878000000000156,0,2021,31,5.0
7,15.211999999999987,9,0,0,60.0,0,0,0.0,0,0,4.570999999999913,0,2021,31,6.0
7,16.739000000000033,10,0,0,59.0,0,0,0.0,0,0,4.449000000000069,0,2021,31,7.0
7,25.240999999999985,11,0,0,58.0,1,0,0.0,0,0,11.707999999999627,0,2021,31,8.0
7,7.93100000000004,12,0,0,57.0,0,0,0.0,0,0,-7.280999999999949,0,2021,31,9.0
7,3.280999999999949,13,0,0,56.0,0,0,0.0,0,0,-13.458000000000084,0,2021,31,10.0
7,6.337999999999738,14,0,0,55.0,0,0,0.0,0,0,-18.903000000000247,0,2021,31,11.0
7,8.302999999999884,15,0,0,54.0,0,0,0.0,0,0,0.3719999999998435,0,2021,31,12.0
7,10.307999999999993,16,0,0,53.0,0,0,0.0,0,0,7.027000000000044,0,2021,31,13.0
7,12.105000000000018,17,0,0,52.0,0,0,0.0,0,0,5.76700000000028,0,2021,31,14.0
7,13.858999999999924,18,0,0,51.0,0,0,0.0,0,0,5.55600000000004,0,2021,31,15.0
7,15.297999999999774,19,0,0,50.0,0,0,0.0,0,0,4.989999999999782,0,2021,31,16.0
7,16.6579999999999,20,0,0,49.0,0,0,0.0,0,0,4.552999999999884,0,2021,31,17.0
7,18.25500000000011,21,0,0,48.0,0,0,0.0,0,0,4.3960000000001855,0,2021,31,18.0
7,19.66699999999992,22,0,0,47.0,0,0,0.0,0,0,4.369000000000142,0,2021,31,19.0
7,21.472000000000207,23,0,0,46.0,0,0,0.0,0,0,4.814000000000306,0,2021,31,20.0
7,23.23999999999978,24,0,0,45.0,0,0,0.0,0,0,4.984999999999673,0,2021,31,21.0
7,24.8720000000003,25,0,0,44.0,0,0,0.0,0,0,5.205000000000382,0,2021,31,22.0
7,29.2529999999997,26,0,0,43.0,0,0,0.0,0,0,7.780999999999494,0,2021,31,23.0
12,47.05199999999968,1,1,1,42.0,0,0,0.0,0,-5,23.811999999999895,0,2021,31,24.0
12,47.89000000000033,2,1,1,41.0,0,0,0.0,0,-5,23.01800000000003,0,2021,31,25.0
12,49.15200000000005,3,1,1,40.0,0,0,0.0,0,-5,19.899000000000346,0,2021,31,26.0
10,50.02500000000055,4,1,1,39.0,0,0,0.0,0,2,2.973000000000866,0,2021,31,27.0
10,47.07999999999993,5,1,1,38.0,0,0,0.0,0,2,-0.8100000000004002,0,2021,31,28.0
9,35.65800000000036,6,1,1,37.0,0,0,0.0,0,3,-13.493999999999687,0,2021,31,29.0
9,37.26299999999992,7,1,1,36.0,0,0,0.0,0,1,-12.762000000000626,0,2021,31,30.0
9,38.42200000000048,8,1,1,35.0,0,0,0.0,0,1,-8.657999999999447,0,2021,31,31.0
9,40.17900000000009,9,1,1,34.0,0,0,0.0,0,0,4.520999999999731,0,2021,31,32.0
9,42.3739999999998,10,1,1,33.0,0,0,0.0,0,0,5.110999999999876,0,2021,31,33.0
9,45.04500000000007,11,1,1,32.0,0,0,0.0,0,0,6.6229999999995925,0,2021,31,34.0
8,47.746000000000095,12,1,1,31.0,0,0,0.0,0,1,7.567000000000007,0,2021,31,35.0
8,50.37800000000061,13,1,1,30.0,0,0,0.0,0,1,8.004000000000815,0,2021,31,36.0
8,52.50500000000011,14,1,1,29.0,0,0,0.0,0,1,7.460000000000036,0,2021,31,37.0
8,54.60099999999966,15,1,1,28.0,0,0,0.0,0,0,6.854999999999563,0,2021,31,38.0
8,56.26200000000063,16,1,1,27.0,0,0,0.0,0,0,5.884000000000015,0,2021,31,39.0
8,57.72400000000016,17,1,1,26.0,0,0,0.0,0,0,5.219000000000051,0,2021,31,40.0
8,59.49099999999999,18,1,1,25.0,0,0,0.0,0,0,4.890000000000327,0,2021,31,41.0
8,60.83899999999994,19,1,1,24.0,0,0,0.0,0,0,4.576999999999316,0,2021,31,42.0
8,62.84699999999975,20,1,1,23.0,0,0,0.0,0,0,5.1229999999995925,0,2021,31,43.0
8,64.43299999999999,21,1,1,22.0,0,0,0.0,0,0,4.942000000000007,0,2021,31,44.0
8,65.79899999999998,22,1,1,21.0,0,0,0.0,0,0,4.960000000000036,0,2021,31,45.0
8,66.63700000000063,23,1,1,20.0,0,0,0.0,0,0,3.790000000000873,0,2021,31,46.0
6,67.84700000000066,24,1,1,19.0,0,0,0.0,0,2,3.4140000000006694,0,2021,31,47.0
6,68.41899999999987,25,1,1,18.0,0,0,0.0,0,2,2.619999999999891,0,2021,31,48.0
6,69.07799999999952,26,1,1,17.0,0,0,0.0,0,2,2.440999999998894,0,2021,31,49.0
6,70.53099999999995,27,1,1,16.0,0,0,0.0,0,0,2.683999999999287,0,2021,31,50.0
6,72.70899999999983,28,1,1,15.0,0,0,0.0,0,0,4.289999999999964,0,2021,31,51.0
7,75.94000000000051,29,1,1,14.0,0,0,0.0,0,-1,6.8620000000009895,0,2021,31,52.0
8,78.85999999999967,30,1,1,13.0,0,0,0.0,0,-2,8.328999999999724,0,2021,31,53.0
8,81.08899999999994,31,1,1,12.0,0,0,0.0,0,-2,8.38000000000011,0,2021,31,54.0
8,85.19200000000001,32,1,1,11.0,0,0,0.0,0,-1,9.251999999999498,0,2021,31,55.0
8,88.42599999999948,33,1,1,10.0,0,0,0.0,0,0,9.565999999999804,0,2021,31,56.0
8,90.39199999999984,34,1,1,9.0,0,0,0.0,0,0,9.302999999999884,0,2021,31,57.0
8,92.46000000000004,35,1,1,8.0,0,0,0.0,0,0,7.268000000000029,0,2021,31,58.0
8,94.9980000000005,36,1,1,7.0,0,0,0.0,0,0,6.572000000001026,0,2021,31,59.0
8,97.17399999999998,37,1,1,6.0,0,0,0.0,0,0,6.782000000000153,0,2021,31,60.0
9,102.27499999999964,38,1,1,5.0,0,0,0.0,0,-1,9.8149999999996,0,2021,31,61.0
9,107.41399999999976,39,1,1,4.0,0,0,0.0,0,-1,12.415999999999258,0,2021,31,62.0
9,110.9389999999994,40,1,1,3.0,0,0,0.0,0,-1,13.764999999999418,0,2021,31,63.0
9,115.9970000000003,41,1,1,2.0,0,0,0.0,0,0,13.722000000000662,0,2021,31,64.0
9,120.60500000000047,42,1,1,1.0,0,0,0.0,0,0,13.191000000000711,0,2021,31,65.0
1,0.0,5,0,0,64.0,0,0,0.0,0,0,0.0,0,2021,33,2.0
1,0.0,6,0,0,63.0,0,0,0.0,0,0,0.0,0,2021,33,3.0
1,0.0,7,0,0,62.0,0,0,0.0,0,0,0.0,0,2021,33,4.0
1,0.0,8,0,0,61.0,0,0,0.0,0,0,0.0,0,2021,33,5.0
1,0.0,9,0,0,60.0,0,0,0.0,0,0,0.0,0,2021,33,6.0
1,0.0,10,0,0,59.0,0,0,0.0,0,0,0.0,0,2021,33,7.0
1,0.0,11,0,0,58.0,1,0,0.0,0,0,0.0,0,2021,33,8.0
1,0.0,12,0,0,57.0,0,0,0.0,0,0,0.0,0,2021,33,9.0
1,0.0,13,0,0,56.0,0,0,0.0,0,0,0.0,0,2021,33,10.0
1,0.0,14,0,0,55.0,0,0,0.0,0,0,0.0,0,2021,33,11.0
1,0.0,15,0,0,54.0,0,0,0.0,0,0,0.0,0,2021,33,12.0
1,0.0,16,0,0,53.0,0,0,0.0,0,0,0.0,0,2021,33,13.0
1,0.0,17,0,0,52.0,0,0,0.0,0,0,0.0,0,2021,33,14.0
1,0.0,18,0,0,51.0,0,0,0.0,0,0,0.0,0,2021,33,15.0
1,0.0,19,0,0,50.0,0,0,0.0,0,0,0.0,0,2021,33,16.0
1,0.0,20,0,0,49.0,0,0,0.0,0,0,0.0,0,2021,33,17.0
1,0.0,21,0,0,48.0,0,0,0.0,0,0,0.0,0,2021,33,18.0
1,0.0,22,0,0,47.0,0,0,0.0,0,0,0.0,0,2021,33,19.0
1,0.0,23,0,0,46.0,0,0,0.0,0,0,0.0,0,2021,33,20.0
1,0.0,24,0,0,45.0,0,0,0.0,0,0,0.0,0,2021,33,21.0
1,0.0,25,0,0,44.0,0,0,0.0,0,0,0.0,0,2021,33,22.0
1,0.0,26,0,0,43.0,0,0,0.0,0,0,0.0,0,2021,33,23.0
2,2.630999999999404,27,0,0,42.0,0,0,0.0,0,-1,2.630999999999404,0,2021,33,24.0
3,20.891999999999825,1,1,1,41.0,0,0,0.0,0,-2,20.891999999999825,0,2021,33,25.0
3,18.639000000000124,2,1,1,40.0,0,0,0.0,0,-2,18.639000000000124,0,2021,33,26.0
3,17.70300000000043,3,1,1,39.0,0,0,0.0,0,-1,15.072000000001026,0,2021,33,27.0
2,12.930999999999583,4,1,1,38.0,0,0,0.0,0,1,-7.96100000000024,0,2021,33,28.0
1,0.0,5,1,1,37.0,0,0,0.0,0,2,-18.639000000000124,0,2021,33,29.0
1,0.0,6,1,1,36.0,0,0,0.0,0,2,-17.70300000000043,0,2021,33,30.0
1,0.0,7,1,1,35.0,0,0,0.0,0,1,-12.930999999999583,0,2021,33,31.0
1,0.0,8,1,1,34.0,0,0,0.0,0,0,0.0,0,2021,33,32.0
1,0.0,9,1,1,33.0,0,0,0.0,0,0,0.0,0,2021,33,33.0
1,0.0,10,1,1,32.0,0,0,0.0,0,0,0.0,0,2021,33,34.0
1,0.0,11,1,1,31.0,0,0,0.0,0,0,0.0,0,2021,33,35.0
1,0.0,12,1,1,30.0,0,0,0.0,0,0,0.0,0,2021,33,36.0
1,0.0,13,1,1,29.0,0,0,0.0,0,0,0.0,0,2021,33,37.0
1,0.0,14,1,1,28.0,0,0,0.0,0,0,0.0,0,2021,33,38.0
1,0.0,15,1,1,27.0,0,0,0.0,0,0,0.0,0,2021,33,39.0
1,0.0,16,1,1,26.0,0,0,0.0,0,0,0.0,0,2021,33,40.0
1,0.0,17,1,1,25.0,0,0,0.0,0,0,0.0,0,2021,33,41.0
1,0.0,18,1,1,24.0,0,0,0.0,0,0,0.0,0,2021,33,42.0
1,0.0,19,1,1,23.0,0,0,0.0,0,0,0.0,0,2021,33,43.0
1,0.0,20,1,1,22.0,0,0,0.0,0,0,0.0,0,2021,33,44.0
1,0.0,21,1,1,21.0,0,0,0.0,0,0,0.0,0,2021,33,45.0
1,0.0,22,1,1,20.0,0,0,0.0,0,0,0.0,0,2021,33,46.0
1,0.0,23,1,1,19.0,0,0,0.0,0,0,0.0,0,2021,33,47.0
1,0.0,24,1,1,18.0,0,0,0.0,0,0,0.0,0,2021,33,48.0
1,0.0,25,1,1,17.0,0,0,0.0,0,0,0.0,0,2021,33,49.0
1,0.0,26,1,1,16.0,0,0,0.0,0,0,0.0,0,2021,33,50.0
1,0.0,27,1,1,15.0,0,0,0.0,0,0,0.0,0,2021,33,51.0
1,0.0,28,1,1,14.0,0,0,0.0,0,0,0.0,0,2021,33,52.0
1,0.0,29,1,1,13.0,0,0,0.0,0,0,0.0,0,2021,33,53.0
1,0.0,30,1,1,12.0,0,0,0.0,0,0,0.0,0,2021,33,54.0
1,0.0,31,1,1,11.0,0,0,0.0,0,0,0.0,0,2021,33,55.0
1,0.0,32,1,1,10.0,0,0,0.0,0,0,0.0,0,2021,33,56.0
1,0.0,33,1,1,9.0,0,0,0.0,0,0,0.0,0,2021,33,57.0
1,0.0,34,1,1,8.0,0,0,0.0,0,0,0.0,0,2021,33,58.0
1,0.0,35,1,1,7.0,0,0,0.0,0,0,0.0,0,2021,33,59.0
2,5.682999999999993,36,1,1,6.0,0,0,0.0,0,-1,5.682999999999993,0,2021,33,60.0
2,25.91399999999976,1,0,2,5.0,0,0,0.0,0,-1,25.91399999999976,0,2021,33,61.0
2,22.42699999999968,2,0,2,4.0,0,0,0.0,0,-1,22.42699999999968,0,2021,33,62.0
2,20.938000000000105,3,0,2,3.0,0,0,0.0,0,0,15.25500000000011,0,2021,33,63.0
2,18.84900000000016,4,0,2,2.0,0,0,0.0,0,0,-7.0649999999996,0,2021,33,64.0
2,17.01000000000022,5,0,2,1.0,0,0,0.0,0,0,-5.416999999999462,0,2021,33,65.0
2,15.84099999999944,6,0,2,0.0,0,0,0.0,0,0,-5.097000000000662,0,2021,33,66.0
9,10.708000000000084,5,0,0,64.0,0,0,0.0,0,0,0.0,0,2021,4,2.0
9,13.204000000000178,6,0,0,63.0,0,0,0.0,0,0,0.0,0,2021,4,3.0
9,14.940000000000056,7,0,0,62.0,0,0,0.0,0,0,0.0,0,2021,4,4.0
9,16.684000000000196,8,0,0,61.0,0,0,0.0,0,0,5.976000000000113,0,2021,4,5.0
9,18.58699999999999,9,0,0,60.0,0,0,0.0,0,0,5.382999999999811,0,2021,4,6.0
9,20.350000000000364,10,0,0,59.0,0,0,0.0,0,0,5.410000000000309,0,2021,4,7.0
9,29.621999999999844,11,0,0,58.0,1,0,0.0,0,0,12.937999999999647,0,2021,4,8.0
9,12.182999999999993,12,0,0,57.0,0,0,0.0,0,0,-6.403999999999996,0,2021,4,9.0
9,3.975000000000364,13,0,0,56.0,0,0,0.0,0,0,-16.375,0,2021,4,10.0
9,7.866999999999734,14,0,0,55.0,0,0,0.0,0,0,-21.75500000000011,0,2021,4,11.0
9,10.489000000000033,15,0,0,54.0,0,0,0.0,0,0,-1.69399999999996,0,2021,4,12.0
9,12.723999999999704,16,0,0,53.0,0,0,0.0,0,0,8.748999999999342,0,2021,4,13.0
9,15.054000000000087,17,0,0,52.0,0,0,0.0,0,0,7.187000000000353,0,2021,4,14.0
9,16.97900000000027,18,0,0,51.0,0,0,0.0,0,0,6.4900000000002365,0,2021,4,15.0
9,18.51599999999962,19,0,0,50.0,0,0,0.0,0,0,5.791999999999916,0,2021,4,16.0
9,20.85199999999986,20,0,0,49.0,0,0,0.0,0,0,5.7979999999997744,0,2021,4,17.0
9,22.74200000000019,21,0,0,48.0,0,0,0.0,0,0,5.76299999999992,0,2021,4,18.0
9,24.039999999999964,22,0,0,47.0,0,0,0.0,0,0,5.524000000000342,0,2021,4,19.0
9,25.16300000000001,23,0,0,46.0,0,0,0.0,0,0,4.311000000000149,0,2021,4,20.0
9,26.49499999999989,24,0,0,45.0,0,0,0.0,0,0,3.7529999999997017,0,2021,4,21.0
8,27.764999999999876,25,0,0,44.0,0,0,0.0,0,1,3.724999999999909,0,2021,4,22.0
8,31.160999999999603,26,0,0,43.0,0,0,0.0,0,1,5.9979999999995925,0,2021,4,23.0
13,49.66299999999956,1,1,1,42.0,0,0,0.0,0,-4,23.167999999999665,0,2021,4,24.0
13,50.75699999999961,2,1,1,41.0,0,0,0.0,0,-5,22.99199999999973,0,2021,4,25.0
13,51.48800000000029,3,1,1,40.0,0,0,0.0,0,-5,20.32700000000068,0,2021,4,26.0
13,52.81100000000061,4,1,1,39.0,0,0,0.0,0,0,3.148000000001048,0,2021,4,27.0
11,49.90799999999945,5,1,1,38.0,0,0,0.0,0,2,-0.8490000000001601,0,2021,4,28.0
10,38.83899999999994,6,1,1,37.0,0,0,0.0,0,3,-12.649000000000342,0,2021,4,29.0
10,40.59699999999975,7,1,1,36.0,0,0,0.0,0,3,-12.214000000000851,0,2021,4,30.0
10,42.32099999999991,8,1,1,35.0,0,0,0.0,0,1,-7.586999999999534,0,2021,4,31.0
10,43.91799999999967,9,1,1,34.0,0,0,0.0,0,0,5.078999999999724,0,2021,4,32.0
10,45.86699999999928,10,1,1,33.0,0,0,0.0,0,0,5.269999999999527,0,2021,4,33.0
10,48.45400000000063,11,1,1,32.0,0,0,0.0,0,0,6.13300000000072,0,2021,4,34.0
10,51.15900000000056,12,1,1,31.0,0,0,0.0,0,0,7.241000000000895,0,2021,4,35.0
10,54.60500000000047,13,1,1,30.0,0,0,0.0,0,0,8.738000000001193,0,2021,4,36.0
9,56.30799999999999,14,1,1,29.0,0,0,0.0,0,1,7.85399999999936,0,2021,4,37.0
9,57.84699999999975,15,1,1,28.0,0,0,0.0,0,1,6.687999999999192,0,2021,4,38.0
9,58.98700000000008,16,1,1,27.0,0,0,0.0,0,1,4.381999999999607,0,2021,4,39.0
9,60.17300000000069,17,1,1,26.0,0,0,0.0,0,0,3.865000000000691,0,2021,4,40.0
9,61.71599999999944,18,1,1,25.0,0,0,0.0,0,0,3.868999999999687,0,2021,4,41.0
9,62.75500000000011,19,1,1,24.0,0,0,0.0,0,0,3.768000000000029,0,2021,4,42.0
9,64.29500000000007,20,1,1,23.0,0,0,0.0,0,0,4.121999999999389,0,2021,4,43.0
